state,date,ML,Low_90,High_90,Low_50,High_50
GJ,2020-05-26 02:30:00+00:00,0.98,0.49,1.3800000000000001,0.73,1.1
GJ,2020-05-27 02:30:00+00:00,0.96,0.47000000000000003,1.36,0.71,1.08
GJ,2020-05-28 02:30:00+00:00,0.96,0.48,1.37,0.72,1.09
GJ,2020-05-29 02:30:00+00:00,1.01,0.53,1.42,0.77,1.1400000000000001
GJ,2020-05-30 02:30:00+00:00,1.08,0.63,1.51,0.84,1.21
GJ,2020-05-31 02:30:00+00:00,1.16,0.71,1.58,0.9400000000000001,1.3
GJ,2020-06-01 02:30:00+00:00,1.21,0.76,1.62,0.98,1.34
GJ,2020-06-02 02:30:00+00:00,1.23,0.78,1.6300000000000001,1.02,1.37
GJ,2020-06-03 02:30:00+00:00,1.25,0.8,1.6400000000000001,1.03,1.3800000000000001
GJ,2020-06-04 02:30:00+00:00,1.25,0.8,1.6300000000000001,1.05,1.3900000000000001
GJ,2020-06-05 02:30:00+00:00,1.21,0.77,1.59,1.0,1.34
GJ,2020-06-06 02:30:00+00:00,1.16,0.74,1.55,0.9400000000000001,1.28
GJ,2020-06-07 02:30:00+00:00,1.09,0.66,1.47,0.86,1.2
GJ,2020-06-08 02:30:00+00:00,1.02,0.59,1.4000000000000001,0.79,1.1300000000000001
GJ,2020-06-09 02:30:00+00:00,1.01,0.58,1.3900000000000001,0.78,1.12
GJ,2020-06-10 02:30:00+00:00,1.01,0.59,1.4000000000000001,0.78,1.12
GJ,2020-06-11 02:30:00+00:00,1.05,0.61,1.42,0.8200000000000001,1.16
GJ,2020-06-12 02:30:00+00:00,1.07,0.63,1.44,0.88,1.21
GJ,2020-06-13 02:30:00+00:00,1.06,0.65,1.45,0.87,1.2
GJ,2020-06-14 02:30:00+00:00,1.06,0.63,1.43,0.86,1.19
GJ,2020-06-15 02:30:00+00:00,1.05,0.62,1.42,0.84,1.17
GJ,2020-06-16 02:30:00+00:00,1.03,0.59,1.3900000000000001,0.8200000000000001,1.1500000000000001
GJ,2020-06-17 02:30:00+00:00,1.04,0.61,1.41,0.84,1.17
GJ,2020-06-18 02:30:00+00:00,1.05,0.61,1.41,0.84,1.17
GJ,2020-06-19 02:30:00+00:00,1.08,0.67,1.46,0.87,1.2
GJ,2020-06-20 02:30:00+00:00,1.1,0.67,1.46,0.88,1.21
GJ,2020-06-21 02:30:00+00:00,1.11,0.7000000000000001,1.48,0.93,1.25
GJ,2020-06-22 02:30:00+00:00,1.11,0.6900000000000001,1.47,0.92,1.24
GJ,2020-06-23 02:30:00+00:00,1.1,0.6900000000000001,1.46,0.89,1.21
GJ,2020-06-24 02:30:00+00:00,1.07,0.65,1.42,0.86,1.18
GJ,2020-06-25 02:30:00+00:00,1.07,0.65,1.42,0.86,1.18
GJ,2020-06-26 02:30:00+00:00,1.08,0.65,1.42,0.87,1.19
GJ,2020-06-27 02:30:00+00:00,1.1,0.7000000000000001,1.46,0.89,1.21
GJ,2020-06-28 02:30:00+00:00,1.12,0.7000000000000001,1.46,0.9400000000000001,1.25
GJ,2020-06-29 02:30:00+00:00,1.1300000000000001,0.73,1.48,0.9400000000000001,1.25
GJ,2020-06-30 02:30:00+00:00,1.1500000000000001,0.77,1.51,0.9400000000000001,1.25
GJ,2020-07-01 02:30:00+00:00,1.17,0.76,1.5,0.9500000000000001,1.26
GJ,2020-07-02 02:30:00+00:00,1.1500000000000001,0.76,1.49,0.97,1.27
GJ,2020-07-03 02:30:00+00:00,1.1300000000000001,0.73,1.46,0.9400000000000001,1.24
GJ,2020-07-04 02:30:00+00:00,1.11,0.73,1.45,0.92,1.22
HP,2020-05-20 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
HP,2020-05-21 02:30:00+00:00,2.88,0.3,5.09,1.6300000000000001,3.77
HP,2020-05-22 02:30:00+00:00,2.46,0.48,4.08,1.6300000000000001,3.16
HP,2020-05-23 02:30:00+00:00,2.0100000000000002,0.38,3.33,1.25,2.5100000000000002
HP,2020-05-24 02:30:00+00:00,1.69,0.3,2.87,1.01,2.12
HP,2020-05-25 02:30:00+00:00,1.5,0.23,2.58,0.9,1.92
HP,2020-05-26 02:30:00+00:00,1.21,0.08,2.2,0.64,1.59
HP,2020-05-27 02:30:00+00:00,1.1400000000000001,0.05,2.1,0.6,1.52
HP,2020-05-28 02:30:00+00:00,1.0,0.03,1.97,0.43,1.32
HP,2020-05-29 02:30:00+00:00,0.88,0.0,1.86,0.41000000000000003,1.26
HP,2020-05-30 02:30:00+00:00,0.78,0.0,1.79,0.35000000000000003,1.17
HP,2020-05-31 02:30:00+00:00,0.6900000000000001,0.0,1.74,0.24,1.04
HP,2020-06-01 02:30:00+00:00,0.5700000000000001,0.0,1.6400000000000001,0.14,0.89
HP,2020-06-02 02:30:00+00:00,0.66,0.0,1.73,0.23,1.02
HP,2020-06-03 02:30:00+00:00,0.61,0.0,1.69,0.19,0.96
HP,2020-06-04 02:30:00+00:00,0.63,0.0,1.72,0.23,1.01
HP,2020-06-05 02:30:00+00:00,0.65,0.0,1.74,0.25,1.04
HP,2020-06-06 02:30:00+00:00,0.67,0.0,1.76,0.26,1.06
HP,2020-06-07 02:30:00+00:00,0.6900000000000001,0.0,1.78,0.25,1.06
HP,2020-06-08 02:30:00+00:00,0.63,0.0,1.73,0.19,0.98
HP,2020-06-09 02:30:00+00:00,0.72,0.0,1.82,0.26,1.09
HP,2020-06-10 02:30:00+00:00,0.8200000000000001,0.0,1.8900000000000001,0.36,1.22
HP,2020-06-11 02:30:00+00:00,0.91,0.0,1.95,0.38,1.27
HP,2020-06-12 02:30:00+00:00,0.9,0.0,1.93,0.39,1.27
HP,2020-06-13 02:30:00+00:00,1.06,0.06,2.09,0.49,1.41
HP,2020-06-14 02:30:00+00:00,1.11,0.04,2.09,0.54,1.46
HP,2020-06-15 02:30:00+00:00,1.07,0.03,2.0300000000000002,0.53,1.43
HP,2020-06-16 02:30:00+00:00,1.03,0.03,1.99,0.48,1.37
HP,2020-06-17 02:30:00+00:00,1.0,0.02,1.95,0.44,1.32
HP,2020-06-18 02:30:00+00:00,1.1300000000000001,0.07,2.08,0.56,1.46
HP,2020-06-19 02:30:00+00:00,1.16,0.08,2.09,0.63,1.52
HP,2020-06-20 02:30:00+00:00,1.3800000000000001,0.23,2.33,0.84,1.74
HP,2020-06-21 02:30:00+00:00,1.59,0.46,2.56,1.1400000000000001,2.0100000000000002
HP,2020-06-22 02:30:00+00:00,1.6600000000000001,0.56,2.59,1.1500000000000001,1.99
HP,2020-06-23 02:30:00+00:00,1.6400000000000001,0.58,2.5300000000000002,1.19,1.99
HP,2020-06-24 02:30:00+00:00,1.47,0.46,2.34,1.0,1.78
HP,2020-06-25 02:30:00+00:00,1.3,0.31,2.14,0.8300000000000001,1.6
HP,2020-06-26 02:30:00+00:00,1.08,0.17,1.9100000000000001,0.6,1.36
HP,2020-06-27 02:30:00+00:00,0.89,0.01,1.6600000000000001,0.44,1.18
HP,2020-06-28 02:30:00+00:00,0.66,0.0,1.5,0.26,0.9500000000000001
HP,2020-06-29 02:30:00+00:00,0.58,0.0,1.46,0.19,0.86
HP,2020-06-30 02:30:00+00:00,0.5700000000000001,0.0,1.47,0.19,0.86
HP,2020-07-01 02:30:00+00:00,0.61,0.0,1.52,0.24,0.93
HP,2020-07-02 02:30:00+00:00,0.65,0.0,1.56,0.26,0.97
HP,2020-07-03 02:30:00+00:00,0.75,0.0,1.6400000000000001,0.29,1.04
HP,2020-07-04 02:30:00+00:00,0.8300000000000001,0.0,1.71,0.39,1.16
HR,2020-05-01 11:30:00+00:00,0.0,0.0,10.81,0.0,6.01
HR,2020-05-02 02:30:00+00:00,2.84,0.15,5.25,1.54,3.88
HR,2020-05-02 11:30:00+00:00,2.86,0.64,4.68,1.85,3.56
HR,2020-05-03 02:30:00+00:00,2.4,0.66,3.92,1.59,2.96
HR,2020-05-03 11:30:00+00:00,2.58,1.11,3.91,1.93,3.08
HR,2020-05-04 02:30:00+00:00,2.24,0.91,3.38,1.69,2.7
HR,2020-05-04 11:30:00+00:00,2.09,0.89,3.14,1.59,2.5100000000000002
HR,2020-05-05 02:30:00+00:00,1.9100000000000001,0.81,2.91,1.45,2.31
HR,2020-05-05 11:30:00+00:00,1.68,0.6,2.61,1.18,2.0100000000000002
HR,2020-05-06 02:30:00+00:00,1.46,0.44,2.38,0.97,1.78
HR,2020-05-07 02:30:00+00:00,1.4000000000000001,0.39,2.3000000000000003,0.92,1.72
HR,2020-05-08 02:30:00+00:00,1.1500000000000001,0.2,2.02,0.66,1.45
HR,2020-05-09 02:30:00+00:00,1.16,0.18,2.0100000000000002,0.7000000000000001,1.49
HR,2020-05-10 02:30:00+00:00,1.11,0.13,1.94,0.63,1.42
HR,2020-05-11 02:30:00+00:00,1.01,0.07,1.83,0.53,1.31
HR,2020-05-12 02:30:00+00:00,0.99,0.06,1.81,0.5,1.28
HR,2020-05-13 02:30:00+00:00,0.85,0.01,1.67,0.44,1.19
HR,2020-05-14 02:30:00+00:00,0.84,0.03,1.7,0.38,1.1400000000000001
HR,2020-05-15 02:30:00+00:00,0.85,0.01,1.69,0.4,1.16
HR,2020-05-16 02:30:00+00:00,0.85,0.0,1.69,0.42,1.18
HR,2020-05-17 02:30:00+00:00,0.92,0.05,1.78,0.43,1.21
HR,2020-05-18 02:30:00+00:00,1.03,0.08,1.8800000000000001,0.6,1.3900000000000001
HR,2020-05-19 02:30:00+00:00,1.06,0.13,1.93,0.61,1.4000000000000001
HR,2020-05-20 02:30:00+00:00,1.08,0.16,1.96,0.61,1.4000000000000001
HR,2020-05-21 02:30:00+00:00,1.1500000000000001,0.16,1.99,0.68,1.47
HR,2020-05-22 02:30:00+00:00,1.35,0.34,2.21,0.9500000000000001,1.73
HR,2020-05-23 02:30:00+00:00,1.35,0.35000000000000003,2.18,0.9400000000000001,1.7
HR,2020-05-24 02:30:00+00:00,1.47,0.51,2.31,1.08,1.82
HR,2020-05-25 02:30:00+00:00,1.58,0.64,2.39,1.1500000000000001,1.87
HR,2020-05-26 02:30:00+00:00,1.81,0.92,2.59,1.3900000000000001,2.08
HR,2020-05-27 02:30:00+00:00,2.21,1.3800000000000001,2.94,1.84,2.48
HR,2020-05-28 02:30:00+00:00,2.49,1.73,3.16,2.13,2.72
HR,2020-05-29 02:30:00+00:00,2.54,1.83,3.14,2.21,2.75
HR,2020-05-30 02:30:00+00:00,2.48,1.83,3.04,2.17,2.67
HR,2020-05-31 02:30:00+00:00,2.2600000000000002,1.6600000000000001,2.79,1.95,2.42
HR,2020-06-01 02:30:00+00:00,2.1,1.52,2.6,1.86,2.3000000000000003
HR,2020-06-02 02:30:00+00:00,1.97,1.42,2.45,1.68,2.11
HR,2020-06-03 02:30:00+00:00,1.78,1.24,2.24,1.54,1.95
HR,2020-06-04 02:30:00+00:00,1.68,1.16,2.13,1.43,1.83
HR,2020-06-05 02:30:00+00:00,1.68,1.18,2.12,1.43,1.82
HR,2020-06-06 02:30:00+00:00,1.59,1.12,2.0300000000000002,1.34,1.72
HR,2020-06-07 02:30:00+00:00,1.49,1.03,1.92,1.26,1.6300000000000001
HR,2020-06-08 02:30:00+00:00,1.37,0.9,1.78,1.16,1.52
HR,2020-06-09 02:30:00+00:00,1.22,0.76,1.6300000000000001,1.0,1.36
HR,2020-06-10 02:30:00+00:00,1.06,0.6,1.47,0.8300000000000001,1.19
HR,2020-06-11 02:30:00+00:00,0.98,0.51,1.3900000000000001,0.78,1.1400000000000001
HR,2020-06-12 02:30:00+00:00,0.98,0.52,1.4000000000000001,0.79,1.1500000000000001
HR,2020-06-13 02:30:00+00:00,1.1500000000000001,0.67,1.55,0.9400000000000001,1.3
HR,2020-06-14 02:30:00+00:00,1.34,0.87,1.73,1.1500000000000001,1.5
HR,2020-06-15 02:30:00+00:00,1.44,1.02,1.85,1.21,1.56
HR,2020-06-16 02:30:00+00:00,1.36,0.91,1.73,1.1400000000000001,1.48
HR,2020-06-17 02:30:00+00:00,1.28,0.8300000000000001,1.6400000000000001,1.09,1.42
HR,2020-06-18 02:30:00+00:00,1.1300000000000001,0.7000000000000001,1.5,0.93,1.26
HR,2020-06-19 02:30:00+00:00,0.9500000000000001,0.5,1.31,0.76,1.09
HR,2020-06-20 02:30:00+00:00,0.8200000000000001,0.37,1.19,0.6,0.9400000000000001
HR,2020-06-21 02:30:00+00:00,0.8,0.35000000000000003,1.18,0.6,0.9400000000000001
HR,2020-06-22 02:30:00+00:00,0.84,0.38,1.22,0.61,0.96
HR,2020-06-23 02:30:00+00:00,0.96,0.51,1.35,0.73,1.08
HR,2020-06-24 02:30:00+00:00,0.96,0.51,1.35,0.73,1.08
HR,2020-06-25 02:30:00+00:00,1.07,0.63,1.46,0.89,1.23
HR,2020-06-26 02:30:00+00:00,1.05,0.6,1.43,0.85,1.19
HR,2020-06-27 02:30:00+00:00,0.98,0.54,1.37,0.79,1.1300000000000001
HR,2020-06-28 02:30:00+00:00,0.84,0.38,1.22,0.6,0.9500000000000001
HR,2020-06-29 02:30:00+00:00,0.74,0.28,1.1300000000000001,0.53,0.88
HR,2020-06-30 02:30:00+00:00,0.8300000000000001,0.37,1.23,0.59,0.9500000000000001
HR,2020-07-01 02:30:00+00:00,0.97,0.52,1.3800000000000001,0.73,1.09
HR,2020-07-02 02:30:00+00:00,1.08,0.64,1.49,0.88,1.23
HR,2020-07-03 02:30:00+00:00,1.25,0.8,1.6400000000000001,1.02,1.37
HR,2020-07-04 02:30:00+00:00,1.31,0.88,1.7,1.1,1.44
JH,2020-05-20 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
JH,2020-05-21 02:30:00+00:00,4.22,1.44,6.63,2.97,5.13
JH,2020-05-22 02:30:00+00:00,3.2800000000000002,1.36,4.9,2.5,3.95
JH,2020-05-23 02:30:00+00:00,2.65,1.12,3.95,1.99,3.15
JH,2020-05-24 02:30:00+00:00,2.17,0.86,3.3200000000000003,1.6,2.61
JH,2020-05-25 02:30:00+00:00,1.83,0.64,2.89,1.29,2.22
JH,2020-05-26 02:30:00+00:00,1.5,0.36,2.47,1.04,1.92
JH,2020-05-27 02:30:00+00:00,1.44,0.33,2.38,0.9500000000000001,1.81
JH,2020-05-28 02:30:00+00:00,1.5,0.43,2.45,1.04,1.8800000000000001
JH,2020-05-29 02:30:00+00:00,1.59,0.54,2.52,1.1,1.92
JH,2020-05-30 02:30:00+00:00,1.68,0.65,2.57,1.22,2.0100000000000002
JH,2020-05-31 02:30:00+00:00,1.68,0.68,2.5300000000000002,1.23,1.99
JH,2020-06-01 02:30:00+00:00,1.62,0.65,2.44,1.24,1.97
JH,2020-06-02 02:30:00+00:00,1.53,0.6,2.34,1.08,1.8
JH,2020-06-03 02:30:00+00:00,1.46,0.53,2.24,1.07,1.77
JH,2020-06-04 02:30:00+00:00,1.55,0.6900000000000001,2.36,1.1400000000000001,1.83
JH,2020-06-05 02:30:00+00:00,1.74,0.87,2.49,1.32,1.99
JH,2020-06-06 02:30:00+00:00,2.0,1.18,2.72,1.6500000000000001,2.2800000000000002
JH,2020-06-07 02:30:00+00:00,2.18,1.41,2.85,1.84,2.43
JH,2020-06-08 02:30:00+00:00,2.04,1.35,2.7,1.7,2.2600000000000002
JH,2020-06-09 02:30:00+00:00,1.82,1.12,2.42,1.47,2.0100000000000002
JH,2020-06-10 02:30:00+00:00,1.35,0.67,1.95,1.02,1.55
JH,2020-06-11 02:30:00+00:00,0.98,0.32,1.6,0.7000000000000001,1.23
JH,2020-06-12 02:30:00+00:00,0.59,0.0,1.1400000000000001,0.31,0.8200000000000001
JH,2020-06-13 02:30:00+00:00,0.25,0.0,0.88,0.0,0.4
JH,2020-06-14 02:30:00+00:00,0.21,0.0,0.8200000000000001,0.0,0.36
JH,2020-06-15 02:30:00+00:00,0.29,0.0,0.9,0.01,0.42
JH,2020-06-16 02:30:00+00:00,0.32,0.0,0.9500000000000001,0.06,0.49
JH,2020-06-17 02:30:00+00:00,0.44,0.0,1.11,0.16,0.66
JH,2020-06-18 02:30:00+00:00,0.38,0.0,1.07,0.12,0.6
JH,2020-06-19 02:30:00+00:00,0.51,0.0,1.22,0.21,0.76
JH,2020-06-20 02:30:00+00:00,0.7000000000000001,0.01,1.42,0.32,0.9500000000000001
JH,2020-06-21 02:30:00+00:00,0.84,0.08,1.59,0.41000000000000003,1.08
JH,2020-06-22 02:30:00+00:00,0.99,0.17,1.76,0.56,1.25
JH,2020-06-23 02:30:00+00:00,1.06,0.22,1.83,0.64,1.33
JH,2020-06-24 02:30:00+00:00,0.91,0.09,1.6300000000000001,0.54,1.21
JH,2020-06-25 02:30:00+00:00,0.79,0.04,1.51,0.38,1.04
JH,2020-06-26 02:30:00+00:00,0.53,0.0,1.28,0.19,0.78
JH,2020-06-27 02:30:00+00:00,0.6,0.0,1.36,0.24,0.86
JH,2020-06-28 02:30:00+00:00,0.75,0.03,1.52,0.34,1.01
JH,2020-06-29 02:30:00+00:00,0.93,0.12,1.72,0.53,1.23
JH,2020-06-30 02:30:00+00:00,1.02,0.16,1.8,0.59,1.3
JH,2020-07-01 02:30:00+00:00,1.29,0.36,2.07,0.89,1.6
JH,2020-07-02 02:30:00+00:00,1.42,0.54,2.21,1.01,1.7
JH,2020-07-03 02:30:00+00:00,1.53,0.7000000000000001,2.31,1.18,1.84
JH,2020-07-04 02:30:00+00:00,1.55,0.71,2.27,1.17,1.81
JK,2020-04-22 11:30:00+00:00,0.0,0.0,10.81,0.0,6.01
JK,2020-04-23 02:30:00+00:00,0.54,0.0,3.96,0.12,1.9100000000000001
JK,2020-04-23 11:30:00+00:00,1.6600000000000001,0.0,3.5500000000000003,0.6,2.27
JK,2020-04-24 02:30:00+00:00,1.04,0.0,2.8000000000000003,0.34,1.6400000000000001
JK,2020-04-24 11:30:00+00:00,1.6,0.09,3.0,0.8200000000000001,2.14
JK,2020-04-25 02:30:00+00:00,1.42,0.05,2.67,0.68,1.87
JK,2020-04-25 11:30:00+00:00,1.54,0.16,2.73,0.8300000000000001,1.97
JK,2020-04-26 02:30:00+00:00,1.4000000000000001,0.15,2.54,0.8,1.86
JK,2020-04-26 11:30:00+00:00,1.4000000000000001,0.17,2.49,0.84,1.86
JK,2020-04-27 02:30:00+00:00,1.12,0.01,2.12,0.52,1.48
JK,2020-04-27 11:30:00+00:00,0.97,0.0,2.0,0.4,1.32
JK,2020-04-28 02:30:00+00:00,0.64,0.0,1.77,0.18,1.0
JK,2020-04-28 11:30:00+00:00,0.64,0.0,1.79,0.22,1.04
JK,2020-04-29 02:30:00+00:00,0.53,0.0,1.68,0.12,0.88
JK,2020-04-29 11:30:00+00:00,0.6900000000000001,0.0,1.86,0.29,1.1300000000000001
JK,2020-04-30 02:30:00+00:00,0.63,0.0,1.8,0.26,1.07
JK,2020-04-30 11:30:00+00:00,0.8200000000000001,0.0,1.96,0.35000000000000003,1.24
JK,2020-05-01 02:30:00+00:00,0.92,0.0,2.02,0.39,1.31
JK,2020-05-01 11:30:00+00:00,1.01,0.01,2.07,0.43,1.37
JK,2020-05-02 02:30:00+00:00,0.88,0.0,1.96,0.34,1.24
JK,2020-05-02 11:30:00+00:00,1.06,0.06,2.13,0.5,1.44
JK,2020-05-03 02:30:00+00:00,0.93,0.0,1.97,0.41000000000000003,1.31
JK,2020-05-03 11:30:00+00:00,1.0,0.02,2.0300000000000002,0.43,1.35
JK,2020-05-04 02:30:00+00:00,0.87,0.0,1.92,0.37,1.25
JK,2020-05-04 11:30:00+00:00,0.86,0.0,1.9100000000000001,0.32,1.2
JK,2020-05-05 02:30:00+00:00,0.84,0.0,1.9000000000000001,0.35000000000000003,1.22
JK,2020-05-05 11:30:00+00:00,1.02,0.01,2.0300000000000002,0.54,1.45
JK,2020-05-06 02:30:00+00:00,1.08,0.04,2.08,0.53,1.45
JK,2020-05-07 02:30:00+00:00,1.29,0.16,2.3000000000000003,0.74,1.68
JK,2020-05-08 02:30:00+00:00,1.36,0.22,2.36,0.79,1.72
JK,2020-05-09 02:30:00+00:00,1.27,0.14,2.21,0.74,1.6400000000000001
JK,2020-05-10 02:30:00+00:00,1.33,0.21,2.2800000000000002,0.81,1.7
JK,2020-05-11 02:30:00+00:00,1.3800000000000001,0.29,2.34,0.8300000000000001,1.71
JK,2020-05-12 02:30:00+00:00,1.46,0.36,2.4,0.9400000000000001,1.8
JK,2020-05-13 02:30:00+00:00,1.4000000000000001,0.36,2.34,0.97,1.8
JK,2020-05-14 02:30:00+00:00,1.61,0.56,2.5300000000000002,1.16,1.97
JK,2020-05-15 02:30:00+00:00,1.74,0.75,2.64,1.27,2.05
JK,2020-05-16 02:30:00+00:00,2.04,1.1300000000000001,2.91,1.6500000000000001,2.38
JK,2020-05-17 02:30:00+00:00,1.98,1.08,2.7600000000000002,1.57,2.2600000000000002
JK,2020-05-18 02:30:00+00:00,1.9100000000000001,1.05,2.65,1.5,2.16
JK,2020-05-19 02:30:00+00:00,1.68,0.87,2.41,1.27,1.9100000000000001
JK,2020-05-20 02:30:00+00:00,1.34,0.54,2.06,0.9500000000000001,1.58
JK,2020-05-21 02:30:00+00:00,1.08,0.26,1.77,0.71,1.34
JK,2020-05-22 02:30:00+00:00,1.02,0.21,1.72,0.63,1.27
JK,2020-05-23 02:30:00+00:00,0.9,0.14,1.61,0.51,1.1500000000000001
JK,2020-05-24 02:30:00+00:00,1.02,0.18,1.72,0.6,1.26
JK,2020-05-25 02:30:00+00:00,1.27,0.44,2.02,0.86,1.52
JK,2020-05-26 02:30:00+00:00,1.56,0.74,2.2800000000000002,1.21,1.84
JK,2020-05-27 02:30:00+00:00,1.82,1.04,2.5,1.46,2.06
JK,2020-05-28 02:30:00+00:00,1.94,1.25,2.62,1.59,2.16
JK,2020-05-29 02:30:00+00:00,1.87,1.16,2.47,1.54,2.08
JK,2020-05-30 02:30:00+00:00,1.73,1.05,2.31,1.41,1.93
JK,2020-05-31 02:30:00+00:00,1.47,0.8300000000000001,2.06,1.16,1.67
JK,2020-06-01 02:30:00+00:00,1.25,0.58,1.81,0.92,1.43
JK,2020-06-02 02:30:00+00:00,1.34,0.71,1.93,1.08,1.58
JK,2020-06-03 02:30:00+00:00,1.43,0.8,2.0,1.11,1.61
JK,2020-06-04 02:30:00+00:00,1.43,0.8200000000000001,1.99,1.17,1.6500000000000001
JK,2020-06-05 02:30:00+00:00,1.98,1.4000000000000001,2.52,1.72,2.18
JK,2020-06-06 02:30:00+00:00,1.98,1.4000000000000001,2.46,1.69,2.13
JK,2020-06-07 02:30:00+00:00,1.73,1.2,2.21,1.47,1.8900000000000001
JK,2020-06-08 02:30:00+00:00,1.3800000000000001,0.8300000000000001,1.83,1.1300000000000001,1.54
JK,2020-06-09 02:30:00+00:00,0.77,0.23,1.23,0.49,0.91
JK,2020-06-10 02:30:00+00:00,0.32,0.0,0.78,0.11,0.47000000000000003
JK,2020-06-11 02:30:00+00:00,0.1,0.0,0.62,0.0,0.26
JK,2020-06-12 02:30:00+00:00,0.04,0.0,0.5700000000000001,0.0,0.23
JK,2020-06-13 02:30:00+00:00,0.47000000000000003,0.0,0.93,0.23,0.64
JK,2020-06-14 02:30:00+00:00,0.79,0.16,1.33,0.51,1.0
JK,2020-06-15 02:30:00+00:00,0.85,0.2,1.4000000000000001,0.5700000000000001,1.07
JK,2020-06-16 02:30:00+00:00,0.88,0.24,1.45,0.56,1.07
JK,2020-06-17 02:30:00+00:00,0.75,0.13,1.31,0.42,0.93
JK,2020-06-18 02:30:00+00:00,0.77,0.13,1.33,0.48,0.99
JK,2020-06-19 02:30:00+00:00,0.8200000000000001,0.16,1.3900000000000001,0.51,1.03
JK,2020-06-20 02:30:00+00:00,0.93,0.28,1.53,0.58,1.11
JK,2020-06-21 02:30:00+00:00,1.05,0.39,1.6500000000000001,0.77,1.29
JK,2020-06-22 02:30:00+00:00,1.1300000000000001,0.47000000000000003,1.72,0.8,1.32
JK,2020-06-23 02:30:00+00:00,1.11,0.44,1.68,0.81,1.32
JK,2020-06-24 02:30:00+00:00,1.24,0.6,1.82,0.96,1.46
JK,2020-06-25 02:30:00+00:00,1.33,0.68,1.8800000000000001,1.05,1.54
JK,2020-06-26 02:30:00+00:00,1.31,0.7000000000000001,1.87,1.05,1.53
JK,2020-06-27 02:30:00+00:00,1.23,0.61,1.77,0.93,1.41
JK,2020-06-28 02:30:00+00:00,1.22,0.6,1.75,0.96,1.43
JK,2020-06-29 02:30:00+00:00,1.17,0.5700000000000001,1.71,0.89,1.36
JK,2020-06-30 02:30:00+00:00,1.16,0.58,1.71,0.87,1.34
JK,2020-07-01 02:30:00+00:00,1.11,0.5,1.6300000000000001,0.8,1.27
JK,2020-07-02 02:30:00+00:00,1.07,0.46,1.59,0.77,1.24
JK,2020-07-03 02:30:00+00:00,1.04,0.43,1.56,0.73,1.2
JK,2020-07-04 02:30:00+00:00,0.9500000000000001,0.34,1.47,0.65,1.12
KA,2020-05-03 11:30:00+00:00,0.0,0.0,10.81,0.0,6.01
KA,2020-05-04 02:30:00+00:00,1.67,0.0,4.34,0.43,2.48
KA,2020-05-04 11:30:00+00:00,1.62,0.0,3.48,0.7000000000000001,2.33
KA,2020-05-05 02:30:00+00:00,1.58,0.04,3.11,0.71,2.13
KA,2020-05-05 11:30:00+00:00,1.54,0.07,2.89,0.78,2.06
KA,2020-05-06 02:30:00+00:00,1.6400000000000001,0.19,2.9,0.91,2.11
KA,2020-05-07 02:30:00+00:00,1.8800000000000001,0.44,3.09,1.21,2.33
KA,2020-05-08 02:30:00+00:00,2.23,0.92,3.38,1.6600000000000001,2.67
KA,2020-05-09 02:30:00+00:00,2.21,1.03,3.2600000000000002,1.6500000000000001,2.57
KA,2020-05-10 02:30:00+00:00,2.21,1.11,3.16,1.72,2.56
KA,2020-05-11 02:30:00+00:00,1.96,0.9400000000000001,2.86,1.49,2.2800000000000002
KA,2020-05-12 02:30:00+00:00,1.74,0.78,2.62,1.29,2.05
KA,2020-05-13 02:30:00+00:00,1.55,0.59,2.39,1.12,1.86
KA,2020-05-14 02:30:00+00:00,1.45,0.52,2.29,1.04,1.77
KA,2020-05-15 02:30:00+00:00,1.41,0.51,2.2600000000000002,0.96,1.69
KA,2020-05-16 02:30:00+00:00,1.54,0.64,2.37,1.1500000000000001,1.86
KA,2020-05-17 02:30:00+00:00,1.8,0.92,2.59,1.3800000000000001,2.07
KA,2020-05-18 02:30:00+00:00,1.95,1.09,2.68,1.58,2.23
KA,2020-05-19 02:30:00+00:00,2.11,1.34,2.83,1.72,2.34
KA,2020-05-20 02:30:00+00:00,2.05,1.29,2.7,1.7,2.2800000000000002
KA,2020-05-21 02:30:00+00:00,2.08,1.36,2.7,1.75,2.3000000000000003
KA,2020-05-22 02:30:00+00:00,1.95,1.29,2.56,1.68,2.2
KA,2020-05-23 02:30:00+00:00,1.7,1.06,2.29,1.3900000000000001,1.9000000000000001
KA,2020-05-24 02:30:00+00:00,1.4000000000000001,0.74,1.96,1.11,1.61
KA,2020-05-25 02:30:00+00:00,1.2,0.55,1.77,0.92,1.42
KA,2020-05-26 02:30:00+00:00,0.92,0.26,1.48,0.6,1.11
KA,2020-05-27 02:30:00+00:00,0.98,0.31,1.56,0.66,1.18
KA,2020-05-28 02:30:00+00:00,1.07,0.38,1.6400000000000001,0.75,1.27
KA,2020-05-29 02:30:00+00:00,1.5,0.85,2.08,1.18,1.69
KA,2020-05-30 02:30:00+00:00,1.71,1.09,2.2600000000000002,1.44,1.92
KA,2020-05-31 02:30:00+00:00,1.9000000000000001,1.31,2.42,1.61,2.07
KA,2020-06-01 02:30:00+00:00,1.86,1.28,2.34,1.57,2.0100000000000002
KA,2020-06-02 02:30:00+00:00,1.75,1.2,2.22,1.49,1.9100000000000001
